Angulo,Velocidad Angular,Fuerza
-0.07887091325943907,-5.200186638455508,-32.450000000002134
0.22928107532342606,0.3922485407811864,14.949999999995171
0.3409588241338285,-3.125881761380504,-7.400000000003558
0.26530129461533664,3.9493070677505377,40.69999999999371
-0.7223218609565093,-4.959217331353711,-54.30000000000089
0.21677125668565586,-5.933584744455833,-32.15000000000215
-2.6903174895705,-4.451616725048081,-54.90000000000086
-1.2566240807014861,-4.890807124163336,-54.40000000000089
-1.488834054821681,11.973663714247337,0.09999999999601528
-0.4783593953038024,-7.381027352190369,-54.90000000000086
1.541527449911994,5.634758108777981,53.84999999999296
-0.7593613729494751,0.2882797571347151,-42.100000000001586
-0.5381579377696577,-1.0628675259849818,-30.25000000000226
0.2834218583450776,14.955730247819442,55.39999999999287
-1.2023613667372322,3.4271393655256066,-16.600000000003035
0.8189752111141022,-8.741730183616701,-7.150000000003573
-0.6751316085035163,8.422154985769351,9.849999999995461
-0.1732585098744897,-5.648877312710369,-38.00000000000182
-1.673259213194019,-5.844483049688251,-53.900000000000915
0.44201970020353354,7.163458692137967,54.8499999999929
0.9084322104954512,2.6695834367069797,49.74999999999319
-2.4442491385203082,-9.57422156198167,-55.850000000000804
-0.3279713022798606,-7.556445762641056,-55.00000000000085
-2.3084638531060286,1.4661900840211584,-38.45000000000179
0.009932658818824486,-8.058687157911887,-53.80000000000092
0.16985056368766885,-9.573332903250714,-39.650000000001725
0.2722620515954899,-3.1800325007525183,-8.650000000003487
0.37369756356449485,-6.989623770887038,-30.550000000002242
1.807800627181074,6.022546060569378,54.14999999999294
0.9037715018087574,1.049213186667916,45.299999999993446
1.6659320202137966,8.722692868142618,55.79999999999285
0.09336587565187496,3.887945550054577,28.799999999994384
1.0753671444564037,4.751655780862617,54.649999999992914
-0.2875269671531458,-5.264053140968794,-36.40000000000191
0.17654609321773287,2.194257453582325,31.049999999994256
1.8777100283045187,-4.055672497899562,15.749999999995126
2.286844318843488,1.22671312770101,54.649999999992914
0.8180770328945858,-0.9781767326103076,37.09999999999391
-0.9860406814860283,-1.0195630070315103,-49.850000000001145
0.607168683739776,-7.313893172027388,-12.000000000003297
-2.4615572292481245,4.854476383522703,-13.150000000003232
0.07241946228605943,-3.4047666144378086,-13.400000000003217
-1.074239616464184,1.3596556861207378,-39.650000000001725
-0.4612666970588155,11.748814855426382,23.349999999994694
0.7585343529645202,-6.469312103883244,-8.900000000003473
-0.6124358578832856,-6.552993615596793,-54.40000000000089
0.6754564990707278,-2.2238825350620925,21.949999999994773
-0.754939020092687,0.24166270347882515,-42.05000000000159
0.1359625872425779,-8.944386487773478,-41.950000000001594
1.5630572651828272,-0.6391309587120704,48.19999999999328
0.5109011311819034,-7.501667690559046,-18.400000000002933
0.6950457891926893,-3.029475728326723,10.649999999995416
0.49207611578125116,-2.42934587063107,3.5999999999958163
0.36414127224580894,-4.915726374745949,-21.25000000000277
0.18356229562302526,-3.1488050628103617,-10.400000000003388
-1.4573638258678785,2.5812835986773552,-24.500000000002586
1.8638956247343912,2.3637127272717,54.8999999999929
0.6354549922607634,-7.909188971549526,-10.90000000000336
0.18805925082006245,9.572769291282874,54.8499999999929
-0.4909148075807982,1.0205402867503761,-10.100000000003405
-1.7365448812625264,-1.8395965282923326,-54.30000000000089
1.6504521346763894,5.986685296371125,54.099999999992946
1.00319857089621,6.1767869015767545,54.24999999999294
1.1016457068542842,2.182463829915144,54.74999999999291
2.0685289025253777,1.549130893605155,54.299999999992934
0.24423001677216027,-8.4188797646121,-35.35000000000197
0.594321037289631,3.8894770937982095,54.8499999999929
0.4111109144300165,10.410827845285993,55.699999999992855
0.29921408094871765,-8.827286719315612,-32.600000000002126
0.25617194715650277,4.017525585567378,40.14999999999374
-0.4611367903625925,1.7799899762564833,-5.350000000003675
-0.4095875705079337,-2.3746821346909153,-39.850000000001714
-2.567704717403234,7.226462549131435,0.04999999999601812
0.9790133155103158,-1.0437399498254125,40.899999999993696
0.48779814073856403,3.166237801753347,51.849999999993074
-0.01813268989712737,-7.568390416034408,-55.00000000000085
-0.7826287698879588,1.5263498164422238,-30.700000000002234
0.2952748069934275,-0.19073751680084303,10.39999999999543
0.14149686924836927,1.9135918365508058,28.14999999999442
-0.6762300804427048,2.8743475278362,-12.600000000003263
-1.1973659358763045,0.4331699194958475,-50.750000000001094
0.5753779764794933,7.236823819798463,54.8999999999929
-1.5932778393621891,-6.272088313189507,-54.2000000000009
0.39295039351199323,-2.385831180130484,-0.7500000000039364
-0.3221143324927379,-13.770599956435586,-55.650000000000816
0.3068820785057265,-2.9591210269999078,-7.600000000003547
1.0175771296827172,2.3241754145252154,52.24999999999305
-0.9169542366480039,10.864686992519609,5.2499999999957225
-1.3675923022947392,4.610048572715412,-13.950000000003186
0.9757356586943129,-4.059693147695393,12.49999999999531
-0.019599347943379822,-3.2222472178120176,-20.05000000000284
-0.5646775977532301,8.743406068534975,14.249999999995211
0.39154757226470255,1.4957733792643588,30.2499999999943
1.6804984051724978,1.7009687062803236,54.24999999999294
0.9909448554623417,-0.980206073485175,41.949999999993636
